  17315

  -0.218536701908174E-06  0.466955333170765E+01  0.000000000000000E+00
   0.778258665709973E+00  0.466955333190479E+01  0.778258877058500E+00
  -0.219047198549229E-06  0.544781220545469E+01  0.778258877058500E+00
   0.778258665163930E+00  0.544781220562199E+01  0.000000000000000E+00
  -0.218536701908174E-06  0.466955333170765E+01  0.155651775411700E+01
   0.778258665709973E+00  0.466955333190479E+01  0.233477663117550E+01
  -0.219047198549229E-06  0.544781220545469E+01  0.233477663117550E+01
   0.778258665163930E+00  0.544781220562199E+01  0.155651775411700E+01
  -0.218536701908174E-06  0.466955333170765E+01  0.311303550823400E+01
   0.778258665709973E+00  0.466955333190479E+01  0.389129438529250E+01
  -0.219047198549229E-06  0.544781220545469E+01  0.389129438529250E+01
   0.778258665163930E+00  0.544781220562199E+01  0.311303550823400E+01
  -0.218536701908174E-06  0.466955333170765E+01  0.466955326235100E+01
   0.778258665709973E+00  0.466955333190479E+01  0.544781213940950E+01
  -0.219047198549229E-06  0.544781220545469E+01  0.544781213940950E+01
   0.778258665163930E+00  0.544781220562199E+01  0.466955326235100E+01
  -0.218536701908174E-06  0.466955333170765E+01  0.622607101646800E+01
   0.778258665709973E+00  0.466955333190479E+01  0.700432989352650E+01
  -0.219047198549229E-06  0.544781220545469E+01  0.700432989352650E+01
   0.778258665163930E+00  0.544781220562199E+01  0.622607101646800E+01
  -0.219552803926613E-06  0.622607107921952E+01  0.000000000000000E+00
   0.778258664619224E+00  0.622607107935464E+01  0.778258877058500E+00
  -0.220049024735609E-06  0.700432995300672E+01  0.778258877058500E+00
   0.778258664080836E+00  0.700432995310792E+01  0.000000000000000E+00
  -0.219552803926613E-06  0.622607107921952E+01  0.155651775411700E+01
   0.778258664619224E+00  0.622607107935464E+01  0.233477663117550E+01
  -0.220049024735609E-06  0.700432995300672E+01  0.233477663117550E+01
   0.778258664080836E+00  0.700432995310792E+01  0.155651775411700E+01
  -0.219552803926613E-06  0.622607107921952E+01  0.311303550823400E+01
   0.778258664619224E+00  0.622607107935464E+01  0.389129438529250E+01
  -0.220049024735609E-06  0.700432995300672E+01  0.389129438529250E+01
   0.778258664080836E+00  0.700432995310792E+01  0.311303550823400E+01
  -0.219552803926613E-06  0.622607107921952E+01  0.466955326235100E+01
   0.778258664619224E+00  0.622607107935464E+01  0.544781213940950E+01
  -0.220049024735609E-06  0.700432995300672E+01  0.544781213940950E+01
   0.778258664080836E+00  0.700432995310792E+01  0.466955326235100E+01
  -0.219552803926613E-06  0.622607107921952E+01  0.622607101646800E+01
   0.778258664619224E+00  0.622607107935464E+01  0.700432989352650E+01
  -0.220049024735609E-06  0.700432995300672E+01  0.700432989352650E+01
   0.778258664080836E+00  0.700432995310792E+01  0.622607101646800E+01
  -0.220531382960556E-06  0.778258882682073E+01  0.000000000000000E+00
   0.778258663553863E+00  0.778258882688701E+01  0.778258877058500E+00
  -0.220995566311789E-06  0.856084770066567E+01  0.778258877058500E+00
   0.778258663043352E+00  0.856084770069686E+01  0.000000000000000E+00
  -0.220531382960556E-06  0.778258882682073E+01  0.155651775411700E+01
   0.778258663553863E+00  0.778258882688701E+01  0.233477663117550E+01
  -0.220995566311789E-06  0.856084770066567E+01  0.233477663117550E+01
   0.778258663043352E+00  0.856084770069686E+01  0.155651775411700E+01
  -0.220531382960556E-06  0.778258882682073E+01  0.311303550823400E+01
   0.778258663553863E+00  0.778258882688701E+01  0.389129438529250E+01
  -0.220995566311789E-06  0.856084770066567E+01  0.389129438529250E+01
   0.778258663043352E+00  0.856084770069686E+01  0.311303550823400E+01
  -0.220531382960556E-06  0.778258882682073E+01  0.466955326235100E+01
   0.778258663553863E+00  0.778258882688701E+01  0.544781213940950E+01
  -0.220995566311789E-06  0.856084770066567E+01  0.544781213940950E+01
   0.778258663043352E+00  0.856084770069686E+01  0.466955326235100E+01
  -0.220531382960556E-06  0.778258882682073E+01  0.622607101646800E+01
   0.778258663553863E+00  0.778258882688701E+01  0.700432989352650E+01
  -0.220995566311789E-06  0.856084770066567E+01  0.700432989352650E+01
   0.778258663043352E+00  0.856084770069686E+01  0.622607101646800E+01
  -0.221437582107438E-06  0.933910657454521E+01  0.000000000000000E+00
   0.778258662554115E+00  0.933910657454204E+01  0.778258877058500E+00
  -0.221853904477864E-06  0.101173654484625E+02  0.778258877058500E+00
   0.778258662090549E+00  0.101173654484265E+02  0.000000000000000E+00
  -0.221437582107438E-06  0.933910657454521E+01  0.155651775411700E+01
   0.778258662554115E+00  0.933910657454204E+01  0.233477663117550E+01
  -0.221853904477864E-06  0.101173654484625E+02  0.233477663117550E+01
   0.778258662090549E+00  0.101173654484265E+02  0.155651775411700E+01
  -0.221437582107438E-06  0.933910657454521E+01  0.311303550823400E+01
   0.778258662554115E+00  0.933910657454204E+01  0.389129438529250E+01
  -0.221853904477864E-06  0.101173654484625E+02  0.389129438529250E+01
   0.778258662090549E+00  0.101173654484265E+02  0.311303550823400E+01
  -0.221437582107438E-06  0.933910657454521E+01  0.466955326235100E+01
   0.778258662554115E+00  0.933910657454204E+01  0.544781213940950E+01
  -0.221853904477864E-06  0.101173654484625E+02  0.544781213940950E+01
   0.778258662090549E+00  0.101173654484265E+02  0.466955326235100E+01
  -0.221437582107438E-06  0.933910657454521E+01  0.622607101646800E+01
   0.778258662554115E+00  0.933910657454204E+01  0.700432989352650E+01
  -0.221853904477864E-06  0.101173654484625E+02  0.700432989352650E+01
   0.778258662090549E+00  0.101173654484265E+02  0.622607101646800E+01
  -0.222241604039788E-06  0.108956243224198E+02  0.000000000000000E+00
   0.778258661656459E+00  0.108956243223536E+02  0.778258877058500E+00
  -0.222598449593716E-06  0.116738831964187E+02  0.778258877058500E+00
   0.778258661254916E+00  0.116738831963257E+02  0.000000000000000E+00
  -0.222241604039788E-06  0.108956243224198E+02  0.155651775411700E+01
   0.778258661656459E+00  0.108956243223536E+02  0.233477663117550E+01
  -0.222598449593716E-06  0.116738831964187E+02  0.233477663117550E+01
   0.778258661254916E+00  0.116738831963257E+02  0.155651775411700E+01
  -0.222241604039788E-06  0.108956243224198E+02  0.311303550823400E+01
   0.778258661656459E+00  0.108956243223536E+02  0.389129438529250E+01
  -0.222598449593716E-06  0.116738831964187E+02  0.389129438529250E+01
   0.778258661254916E+00  0.116738831963257E+02  0.311303550823400E+01
  -0.222241604039788E-06  0.108956243224198E+02  0.466955326235100E+01
   0.778258661656459E+00  0.108956243223536E+02  0.544781213940950E+01
  -0.222598449593716E-06  0.116738831964187E+02  0.544781213940950E+01
   0.778258661254916E+00  0.116738831963257E+02  0.466955326235100E+01
  -0.222241604039788E-06  0.108956243224198E+02  0.622607101646800E+01
   0.778258661656459E+00  0.108956243223536E+02  0.700432989352650E+01
  -0.222598449593716E-06  0.116738831964187E+02  0.700432989352650E+01
   0.778258661254916E+00  0.116738831963257E+02  0.622607101646800E+01
  -0.222922973102043E-06  0.124521420704601E+02  0.000000000000000E+00
   0.778258660888140E+00  0.124521420703443E+02  0.778258877058500E+00
  -0.223214492145258E-06  0.132304009445437E+02  0.778258877058500E+00
   0.778258660557444E+00  0.132304009444097E+02  0.000000000000000E+00
  -0.222922973102043E-06  0.124521420704601E+02  0.155651775411700E+01
   0.778258660888140E+00  0.124521420703443E+02  0.233477663117550E+01
  -0.223214492145258E-06  0.132304009445437E+02  0.233477663117550E+01
   0.778258660557444E+00  0.132304009444097E+02  0.155651775411700E+01
  -0.222922973102043E-06  0.124521420704601E+02  0.311303550823400E+01
   0.778258660888140E+00  0.124521420703443E+02  0.389129438529250E+01
  -0.223214492145258E-06  0.132304009445437E+02  0.389129438529250E+01
   0.778258660557444E+00  0.132304009444097E+02  0.311303550823400E+01
  -0.222922973102043E-06  0.124521420704601E+02  0.466955326235100E+01
   0.778258660888140E+00  0.124521420703443E+02  0.544781213940950E+01
  -0.223214492145258E-06  0.132304009445437E+02  0.544781213940950E+01
   0.778258660557444E+00  0.132304009444097E+02  0.466955326235100E+01
  -0.222922973102043E-06  0.124521420704601E+02  0.622607101646800E+01
   0.778258660888140E+00  0.124521420703443E+02  0.700432989352650E+01
  -0.223214492145258E-06  0.132304009445437E+02  0.700432989352650E+01
   0.778258660557444E+00  0.132304009444097E+02  0.622607101646800E+01
  -0.223473087906773E-06  0.140086598186687E+02  0.000000000000000E+00
   0.778258660263223E+00  0.140086598185213E+02  0.778258877058500E+00
  -0.223699540950043E-06  0.147869186928333E+02  0.778258877058500E+00
   0.778258660005006E+00  0.147869186926779E+02  0.000000000000000E+00
  -0.223473087906773E-06  0.140086598186687E+02  0.155651775411700E+01
   0.778258660263223E+00  0.140086598185213E+02  0.233477663117550E+01
  -0.223699540950043E-06  0.147869186928333E+02  0.233477663117550E+01
   0.778258660005006E+00  0.147869186926779E+02  0.155651775411700E+01
  -0.223473087906773E-06  0.140086598186687E+02  0.311303550823400E+01
   0.778258660263223E+00  0.140086598185213E+02  0.389129438529250E+01
  -0.223699540950043E-06  0.147869186928333E+02  0.389129438529250E+01
   0.778258660005006E+00  0.147869186926779E+02  0.311303550823400E+01
  -0.223473087906773E-06  0.140086598186687E+02  0.466955326235100E+01
   0.778258660263223E+00  0.140086598185213E+02  0.544781213940950E+01
  -0.223699540950043E-06  0.147869186928333E+02  0.544781213940950E+01
   0.778258660005006E+00  0.147869186926779E+02  0.466955326235100E+01
  -0.223473087906773E-06  0.140086598186687E+02  0.622607101646800E+01
   0.778258660263223E+00  0.140086598185213E+02  0.700432989352650E+01
  -0.223699540950043E-06  0.147869186928333E+02  0.700432989352650E+01
   0.778258660005006E+00  0.147869186926779E+02  0.622607101646800E+01
  -0.223895230953033E-06  0.155651775670352E+02  0.000000000000000E+00
   0.778258659781551E+00  0.155651775668769E+02  0.778258877058500E+00
  -0.224062009526947E-06  0.163434364412716E+02  0.778258877058500E+00
   0.778258659590986E+00  0.163434364411154E+02  0.000000000000000E+00
  -0.223895230953033E-06  0.155651775670352E+02  0.155651775411700E+01
   0.778258659781551E+00  0.155651775668769E+02  0.233477663117550E+01
  -0.224062009526947E-06  0.163434364412716E+02  0.233477663117550E+01
   0.778258659590986E+00  0.163434364411154E+02  0.155651775411700E+01
  -0.223895230953033E-06  0.155651775670352E+02  0.311303550823400E+01
   0.778258659781551E+00  0.155651775668769E+02  0.389129438529250E+01
  -0.224062009526947E-06  0.163434364412716E+02  0.389129438529250E+01
   0.778258659590986E+00  0.163434364411154E+02  0.311303550823400E+01
  -0.223895230953033E-06  0.155651775670352E+02  0.466955326235100E+01
   0.778258659781551E+00  0.155651775668769E+02  0.544781213940950E+01
  -0.224062009526947E-06  0.163434364412716E+02  0.544781213940950E+01
   0.778258659590986E+00  0.163434364411154E+02  0.466955326235100E+01
  -0.223895230953033E-06  0.155651775670352E+02  0.622607101646800E+01
   0.778258659781551E+00  0.155651775668769E+02  0.700432989352650E+01
  -0.224062009526947E-06  0.163434364412716E+02  0.700432989352650E+01
   0.778258659590986E+00  0.163434364411154E+02  0.622607101646800E+01
  -0.224202056844223E-06  0.171216953155393E+02  0.000000000000000E+00
   0.778258659430978E+00  0.171216953153899E+02  0.778258877058500E+00
  -0.224317732913515E-06  0.178999541898347E+02  0.778258877058500E+00
   0.778258659298911E+00  0.178999541896964E+02  0.000000000000000E+00
  -0.224202056844223E-06  0.171216953155393E+02  0.155651775411700E+01
   0.778258659430978E+00  0.171216953153899E+02  0.233477663117550E+01
  -0.224317732913515E-06  0.178999541898347E+02  0.233477663117550E+01
   0.778258659298911E+00  0.178999541896964E+02  0.155651775411700E+01
  -0.224202056844223E-06  0.171216953155393E+02  0.311303550823400E+01
   0.778258659430978E+00  0.171216953153899E+02  0.389129438529250E+01
  -0.224317732913515E-06  0.178999541898347E+02  0.389129438529250E+01
   0.778258659298911E+00  0.178999541896964E+02  0.311303550823400E+01
  -0.224202056844223E-06  0.171216953155393E+02  0.466955326235100E+01
   0.778258659430978E+00  0.171216953153899E+02  0.544781213940950E+01
  -0.224317732913515E-06  0.178999541898347E+02  0.544781213940950E+01
   0.778258659298911E+00  0.178999541896964E+02  0.466955326235100E+01
  -0.224202056844223E-06  0.171216953155393E+02  0.622607101646800E+01
   0.778258659430978E+00  0.171216953153899E+02  0.700432989352650E+01
  -0.224317732913515E-06  0.178999541898347E+02  0.700432989352650E+01
   0.778258659298911E+00  0.178999541896964E+02  0.622607101646800E+01
  -0.224411433153337E-06  0.186782130641542E+02  0.000000000000000E+00
   0.778258659192067E+00  0.186782130640307E+02  0.778258877058500E+00
  -0.224485455844117E-06  0.194564719384939E+02  0.778258877058500E+00
   0.778258659107796E+00  0.194564719383886E+02  0.000000000000000E+00
  -0.224411433153337E-06  0.186782130641542E+02  0.155651775411700E+01
   0.778258659192067E+00  0.186782130640307E+02  0.233477663117550E+01
  -0.224485455844117E-06  0.194564719384939E+02  0.233477663117550E+01
   0.778258659107796E+00  0.194564719383886E+02  0.155651775411700E+01
  -0.224411433153337E-06  0.186782130641542E+02  0.311303550823400E+01
   0.778258659192067E+00  0.186782130640307E+02  0.389129438529250E+01
  -0.224485455844117E-06  0.194564719384939E+02  0.389129438529250E+01
   0.778258659107796E+00  0.194564719383886E+02  0.311303550823400E+01
  -0.224411433153337E-06  0.186782130641542E+02  0.466955326235100E+01
   0.778258659192067E+00  0.186782130640307E+02  0.544781213940950E+01
  -0.224485455844117E-06  0.194564719384939E+02  0.544781213940950E+01
   0.778258659107796E+00  0.194564719383886E+02  0.466955326235100E+01
  -0.224411433153337E-06  0.186782130641542E+02  0.622607101646800E+01
   0.778258659192067E+00  0.186782130640307E+02  0.700432989352650E+01
  -0.224485455844117E-06  0.194564719384939E+02  0.700432989352650E+01
   0.778258659107796E+00  0.194564719383886E+02  0.622607101646800E+01
  -0.224541886589275E-06  0.202347308128501E+02  0.000000000000000E+00
   0.778258659043666E+00  0.202347308127656E+02  0.778258877058500E+00
  -0.224582502564117E-06  0.210129896872191E+02  0.778258877058500E+00
   0.778258658997587E+00  0.210129896871574E+02  0.000000000000000E+00
  -0.224541886589275E-06  0.202347308128501E+02  0.155651775411700E+01
   0.778258659043666E+00  0.202347308127656E+02  0.233477663117550E+01
  -0.224582502564117E-06  0.210129896872191E+02  0.233477663117550E+01
   0.778258658997587E+00  0.210129896871574E+02  0.155651775411700E+01
  -0.224541886589275E-06  0.202347308128501E+02  0.311303550823400E+01
   0.778258659043666E+00  0.202347308127656E+02  0.389129438529250E+01
  -0.224582502564117E-06  0.210129896872191E+02  0.389129438529250E+01
   0.778258658997587E+00  0.210129896871574E+02  0.311303550823400E+01
  -0.224541886589275E-06  0.202347308128501E+02  0.466955326235100E+01
   0.778258659043666E+00  0.202347308127656E+02  0.544781213940950E+01
  -0.224582502564117E-06  0.210129896872191E+02  0.544781213940950E+01
   0.778258658997587E+00  0.210129896871574E+02  0.466955326235100E+01
  -0.224541886589275E-06  0.202347308128501E+02  0.622607101646800E+01
   0.778258659043666E+00  0.202347308127656E+02  0.700432989352650E+01
  -0.224582502564117E-06  0.210129896872191E+02  0.700432989352650E+01
   0.778258658997587E+00  0.210129896871574E+02  0.622607101646800E+01
  -0.224608697426625E-06  0.217912485615970E+02  0.000000000000000E+00
   0.778258658967911E+00  0.217912485615596E+02  0.778258877058500E+00
  -0.224621426494289E-06  0.225695074359803E+02  0.778258877058500E+00
   0.778258658953503E+00  0.225695074359681E+02  0.000000000000000E+00
  -0.224608697426625E-06  0.217912485615970E+02  0.155651775411700E+01
   0.778258658967911E+00  0.217912485615596E+02  0.233477663117550E+01
  -0.224621426494289E-06  0.225695074359803E+02  0.233477663117550E+01
   0.778258658953503E+00  0.225695074359681E+02  0.155651775411700E+01
  -0.224608697426625E-06  0.217912485615970E+02  0.311303550823400E+01
   0.778258658967911E+00  0.217912485615596E+02  0.389129438529250E+01
  -0.224621426494289E-06  0.225695074359803E+02  0.389129438529250E+01
   0.778258658953503E+00  0.225695074359681E+02  0.311303550823400E+01
  -0.224608697426625E-06  0.217912485615970E+02  0.466955326235100E+01
   0.778258658967911E+00  0.217912485615596E+02  0.544781213940950E+01
  -0.224621426494289E-06  0.225695074359803E+02  0.544781213940950E+01
   0.778258658953503E+00  0.225695074359681E+02  0.466955326235100E+01
  -0.224608697426625E-06  0.217912485615970E+02  0.622607101646800E+01
   0.778258658967911E+00  0.217912485615596E+02  0.700432989352650E+01
  -0.224621426494289E-06  0.225695074359803E+02  0.700432989352650E+01
   0.778258658953503E+00  0.225695074359681E+02  0.622607101646800E+01
  -0.224621171190055E-06  0.233477663103654E+02  0.000000000000000E+00
   0.778258658953792E+00  0.233477663103786E+02  0.778258877058500E+00
  -0.224607921743393E-06  0.241260251847486E+02  0.778258877058500E+00
   0.778258658968789E+00  0.241260251847870E+02  0.000000000000000E+00
  -0.224621171190055E-06  0.233477663103654E+02  0.155651775411700E+01
   0.778258658953792E+00  0.233477663103786E+02  0.233477663117550E+01
  -0.224607921743393E-06  0.241260251847486E+02  0.233477663117550E+01
   0.778258658968789E+00  0.241260251847870E+02  0.155651775411700E+01
  -0.224621171190055E-06  0.233477663103654E+02  0.311303550823400E+01
   0.778258658953792E+00  0.233477663103786E+02  0.389129438529250E+01
  -0.224607921743393E-06  0.241260251847486E+02  0.389129438529250E+01
   0.778258658968789E+00  0.241260251847870E+02  0.311303550823400E+01
  -0.224621171190055E-06  0.233477663103654E+02  0.466955326235100E+01
   0.778258658953792E+00  0.233477663103786E+02  0.544781213940950E+01
  -0.224607921743393E-06  0.241260251847486E+02  0.544781213940950E+01
   0.778258658968789E+00  0.241260251847870E+02  0.466955326235100E+01
  -0.224621171190055E-06  0.233477663103654E+02  0.622607101646800E+01
   0.778258658953792E+00  0.233477663103786E+02  0.700432989352650E+01
  -0.224607921743393E-06  0.241260251847486E+02  0.700432989352650E+01
   0.778258658968789E+00  0.241260251847870E+02  0.622607101646800E+01
  -0.224581177537282E-06  0.249042840591262E+02  0.000000000000000E+00
   0.778258658999089E+00  0.249042840591889E+02  0.778258877058500E+00
  -0.224539965114114E-06  0.256825429334947E+02  0.778258877058500E+00
   0.778258659045848E+00  0.256825429335802E+02  0.000000000000000E+00
  -0.224581177537282E-06  0.249042840591262E+02  0.155651775411700E+01
   0.778258658999089E+00  0.249042840591889E+02  0.233477663117550E+01
  -0.224539965114114E-06  0.256825429334947E+02  0.233477663117550E+01
   0.778258659045848E+00  0.256825429335802E+02  0.155651775411700E+01
  -0.224581177537282E-06  0.249042840591262E+02  0.311303550823400E+01
   0.778258658999089E+00  0.249042840591889E+02  0.389129438529250E+01
  -0.224539965114114E-06  0.256825429334947E+02  0.389129438529250E+01
   0.778258659045848E+00  0.256825429335802E+02  0.311303550823400E+01
  -0.224581177537282E-06  0.249042840591262E+02  0.466955326235100E+01
   0.778258658999089E+00  0.249042840591889E+02  0.544781213940950E+01
  -0.224539965114114E-06  0.256825429334947E+02  0.544781213940950E+01
   0.778258659045848E+00  0.256825429335802E+02  0.466955326235100E+01
  -0.224581177537282E-06  0.249042840591262E+02  0.622607101646800E+01
   0.778258658999089E+00  0.249042840591889E+02  0.700432989352650E+01
  -0.224539965114114E-06  0.256825429334947E+02  0.700432989352650E+01
   0.778258659045848E+00  0.256825429335802E+02  0.622607101646800E+01
  -0.224482874471302E-06  0.264608018078504E+02  0.000000000000000E+00
   0.778258659110733E+00  0.264608018079565E+02  0.778258877058500E+00
  -0.224408114669154E-06  0.272390606821894E+02  0.778258877058500E+00
   0.778258659195848E+00  0.272390606823135E+02  0.000000000000000E+00
  -0.224482874471302E-06  0.264608018078504E+02  0.155651775411700E+01
   0.778258659110733E+00  0.264608018079565E+02  0.233477663117550E+01
  -0.224408114669154E-06  0.272390606821894E+02  0.233477663117550E+01
   0.778258659195848E+00  0.272390606823135E+02  0.155651775411700E+01
  -0.224482874471302E-06  0.264608018078504E+02  0.311303550823400E+01
   0.778258659110733E+00  0.264608018079565E+02  0.389129438529250E+01
  -0.224408114669154E-06  0.272390606821894E+02  0.389129438529250E+01
   0.778258659195848E+00  0.272390606823135E+02  0.311303550823400E+01
  -0.224482874471302E-06  0.264608018078504E+02  0.466955326235100E+01
   0.778258659110733E+00  0.264608018079565E+02  0.544781213940950E+01
  -0.224408114669154E-06  0.272390606821894E+02  0.544781213940950E+01
   0.778258659195848E+00  0.272390606823135E+02  0.466955326235100E+01
  -0.224482874471302E-06  0.264608018078504E+02  0.622607101646800E+01
   0.778258659110733E+00  0.264608018079565E+02  0.700432989352650E+01
  -0.224408114669154E-06  0.272390606821894E+02  0.700432989352650E+01
   0.778258659195848E+00  0.272390606823135E+02  0.622607101646800E+01
  -0.224313589736146E-06  0.280173195565079E+02  0.000000000000000E+00
   0.778258659303639E+00  0.280173195566468E+02  0.778258877058500E+00
  -0.224196995230091E-06  0.287955784308023E+02  0.778258877058500E+00
   0.778258659436760E+00  0.287955784309521E+02  0.000000000000000E+00
  -0.224313589736146E-06  0.280173195565079E+02  0.155651775411700E+01
   0.778258659303639E+00  0.280173195566468E+02  0.233477663117550E+01
  -0.224196995230091E-06  0.287955784308023E+02  0.233477663117550E+01
   0.778258659436760E+00  0.287955784309521E+02  0.155651775411700E+01
  -0.224313589736146E-06  0.280173195565079E+02  0.311303550823400E+01
   0.778258659303639E+00  0.280173195566468E+02  0.389129438529250E+01
  -0.224196995230091E-06  0.287955784308023E+02  0.389129438529250E+01
   0.778258659436760E+00  0.287955784309521E+02  0.311303550823400E+01
  -0.224313589736146E-06  0.280173195565079E+02  0.466955326235100E+01
   0.778258659303639E+00  0.280173195566468E+02  0.544781213940950E+01
  -0.224196995230091E-06  0.287955784308023E+02  0.544781213940950E+01
   0.778258659436760E+00  0.287955784309521E+02  0.466955326235100E+01
  -0.224313589736146E-06  0.280173195565079E+02  0.622607101646800E+01
   0.778258659303639E+00  0.280173195566468E+02  0.700432989352650E+01
  -0.224196995230091E-06  0.287955784308023E+02  0.700432989352650E+01
   0.778258659436760E+00  0.287955784309521E+02  0.622607101646800E+01
  -0.224055934517153E-06  0.295738373050688E+02  0.000000000000000E+00
   0.778258659597928E+00  0.295738373052252E+02  0.778258877058500E+00
  -0.223888051903560E-06  0.303520961793040E+02  0.778258877058500E+00
   0.778258659789752E+00  0.303520961794623E+02  0.000000000000000E+00
  -0.224055934517153E-06  0.295738373050688E+02  0.155651775411700E+01
   0.778258659597928E+00  0.295738373052252E+02  0.233477663117550E+01
  -0.223888051903560E-06  0.303520961793040E+02  0.233477663117550E+01
   0.778258659789752E+00  0.303520961794623E+02  0.155651775411700E+01
  -0.224055934517153E-06  0.295738373050688E+02  0.311303550823400E+01
   0.778258659597928E+00  0.295738373052252E+02  0.389129438529250E+01
  -0.223888051903560E-06  0.303520961793040E+02  0.389129438529250E+01
   0.778258659789752E+00  0.303520961794623E+02  0.311303550823400E+01
  -0.224055934517153E-06  0.295738373050688E+02  0.466955326235100E+01
   0.778258659597928E+00  0.295738373052252E+02  0.544781213940950E+01
  -0.223888051903560E-06  0.303520961793040E+02  0.544781213940950E+01
   0.778258659789752E+00  0.303520961794623E+02  0.466955326235100E+01
  -0.224055934517153E-06  0.295738373050688E+02  0.622607101646800E+01
   0.778258659597928E+00  0.295738373052252E+02  0.700432989352650E+01
  -0.223888051903560E-06  0.303520961793040E+02  0.700432989352650E+01
   0.778258659789752E+00  0.303520961794623E+02  0.622607101646800E+01
  -0.223691177391564E-06  0.311303550535045E+02  0.000000000000000E+00
   0.778258660014550E+00  0.311303550536597E+02  0.778258877058500E+00
  -0.223463475387352E-06  0.319086139276676E+02  0.778258877058500E+00
   0.778258660274173E+00  0.319086139278144E+02  0.000000000000000E+00
  -0.223691177391564E-06  0.311303550535045E+02  0.155651775411700E+01
